n_txns,n_deposit,n_borrow,n_repay,n_redeem,n_liquidation,total_deposit_amount,total_borrow_amount,total_repay_amount,avg_txn_amount,active_days,asset_diversity,borrow_to_repay_ratio,rule_score
1,1,0,0,0,0,9.8329302592742e-05,0.0,0.0,9.8329302592742e-05,1,1,0.0,562.36
5,2,1,0,0,2,2.0525719108954115,3.5e-09,0.0,0.41051438287908226,4,3,0.0,509.51
4,1,1,1,1,0,102.25,3.5e-11,3.5e-11,51.1250000000175,1,2,3.499877504287351e-05,569.28
30,15,12,1,0,2,14574.007827632999,3977.988647647138,2.93685736e-10,618.3998825093477,8,5,7.382769583816653e-14,524.36
4,0,0,0,4,0,0.0,0.0,0.0,35533.67843474033,2,3,0.0,563.15
44,27,13,1,3,0,5309.090745090728,848.5279949003362,1.386e-12,221.65092455478836,9,5,1.6334169369737477e-15,580.48
1,1,0,0,0,0,0.008349202675276017,0.0,0.0,0.008349202675276017,1,1,0.0,562.37
16,8,3,2,3,0,59471.88981864299,12676.100972492695,7.001675046e-09,4554.505153686207,7,5,5.523524197733494e-13,583.04
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
53,12,22,16,2,1,12310.281562723885,16952.626370744638,13562.908822942061,815.657481070623,27,4,0.8000476460418957,631.09
17,7,5,2,3,0,1348.7965206161246,2.0252875260000003e-09,1.0163017910000002e-09,79.39979533060357,7,3,0.001014247647890453,578.37
156,23,52,52,29,0,84037.98877013575,406014.0000009035,160032.33257334065,4637.192113863218,39,8,0.39415471528713386,690.21
1,1,0,0,0,0,1.093019e-12,0.0,0.0,1.093019e-12,1,1,0.0,562.36
2,1,0,0,1,0,9.716e-09,0.0,0.0,9.716000053e-09,1,1,0.0,562.36
2,2,0,0,0,0,0.34300000023801164,0.0,0.0,0.17150000011900582,1,2,0.0,562.73
1,1,0,0,0,0,0.10702022525722056,0.0,0.0,0.10702022525722056,1,1,0.0,562.49
24,6,3,4,11,0,82.36531985168025,7.8262588806e-08,7.860421963699999e-08,6.863826257394581,12,4,0.07289895842907929,586.57
2,2,0,0,0,0,3.0,0.0,0.0,1.5,2,1,0.0,564.88
1,1,0,0,0,0,1.053782e-12,0.0,0.0,1.053782e-12,1,1,0.0,562.36
2,1,0,1,0,0,2.0,0.0,0.86,1.43,2,2,860000.0,709.74
21,5,4,5,7,0,403.00000000019907,21.005000000005,20.505011228308536,40.25140730136265,5,5,0.9761966318546547,633.3
2,2,0,0,0,0,1.0088840000000001e-12,0.0,0.0,5.044420000000001e-13,2,1,0.0,563.15
11,10,0,0,1,0,7306.986204161785,0.0,0.0,664.2714731058019,8,3,0.0,578.99
4,1,1,1,1,0,18618.0,6852.0,6852.0,12734.999749999999,1,2,0.9999999998540572,631.54
2,2,0,0,0,0,2.040901e-12,0.0,0.0,1.0204505e-12,2,1,0.0,563.15
15,12,0,0,3,0,68871.29018142226,0.0,0.0,6432.13490062109,13,3,0.0,585.72
1,0,0,0,1,0,0.0,0.0,0.0,4.9139582e-11,1,1,0.0,562.36
2,2,0,0,0,0,3.0,0.0,0.0,1.5,2,1,0.0,564.88
255,82,45,67,60,1,4457.532554329791,146.66026401877613,0.13703298332990627,30.57183327327038,68,8,0.0009343565778526492,670.77
82,48,19,6,9,0,2950342.200686113,305234.4659390091,304810.21785540227,43419.9498107415,27,6,0.998610091153041,663.68
49,17,10,11,11,0,14719.807271246309,96534.00000016604,96608.94208081547,4542.523809675365,8,5,1.000776328336633,647.75
1,1,0,0,0,0,10.0,0.0,0.0,10.0,1,1,0.0,565.37
4,3,1,0,0,0,544.0,262.51591884294,0.0,201.628979710735,3,2,0.0,571.83
2,2,0,0,0,0,2.437659e-12,0.0,0.0,1.2188295e-12,2,1,0.0,563.15
17,8,2,3,4,0,522.2744402101699,1.5e-10,1.50032641e-10,58.69402268134865,6,3,0.00015001013947907814,577.43
1,0,0,0,1,0,0.0,0.0,0.0,1.077427637e-09,1,1,0.0,562.36
1,1,0,0,0,0,19.0,0.0,0.0,19.0,1,1,0.0,566.12
1,0,0,0,1,0,0.0,0.0,0.0,2.002572928e-09,1,1,0.0,562.36
2,2,0,0,0,0,2.2,0.0,0.0,1.1,2,1,0.0,564.6
159,73,29,16,41,0,4694.44343485353,1307.428106247677,1308.6857926268726,73.45460012994334,37,8,1.0009619537565573,674.51
48,25,16,4,3,0,863.3580509047613,432.1589051139524,300.3353722422004,33.25227663043855,16,8,0.6949651343365059,629.42
2,1,0,0,1,0,9.448e-09,0.0,0.0,9.448000258e-09,1,1,0.0,562.36
5,2,0,0,3,0,2.33314052e-10,0.0,0.0,9.732415620000001e-11,3,2,0.0,563.93
4,1,3,0,0,0,0.004179153726575108,0.6,0.0,0.1510447884316438,2,2,0.0,563.15
3,3,0,0,0,0,2.4000112223131236,0.0,0.0,0.8000037407710412,2,1,0.0,564.68
55,26,9,3,17,0,2330.365787202535,8.3612633431e-08,5.8289032575e-08,42.984730613388315,35,6,0.053791392585043736,606.2
13,3,0,0,10,0,200.000000139137,0.0,0.0,3864.3467474135027,5,4,0.0,572.14
77,34,22,7,14,0,73745.50416975745,8.6021665527e-08,8.6112551138e-08,957.7338203899346,20,5,0.07929174331546439,605.12
9,9,0,0,0,0,171.52082031956883,0.0,0.0,19.057868924396537,9,2,0.0,575.08
12,6,2,3,1,0,590.0000000000007,3.10068912e-10,3.1021682399999997e-10,49.16666666671847,5,4,0.00031012066522274564,576.82
1,1,0,0,0,0,1.134e-14,0.0,0.0,1.134e-14,1,1,0.0,562.36
3,1,1,1,0,0,0.21,1e-10,1.00015912e-10,0.07000000006667197,2,2,0.00010000591140885911,564.49
5,3,0,0,2,0,50.00000000012069,0.0,0.0,10.000000000048281,3,2,0.0,568.86
4,4,0,0,0,0,4.80000018692649,0.0,0.0,1.2000000467316225,2,2,0.0,565.35
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
5,2,1,1,1,0,3.99779683e-10,65.0,65.0,26.000000000119933,1,2,0.9999999846153849,619.21
15,3,5,6,1,0,150.0000000150162,5993.500000005998,6041.022142824378,812.3014761906984,5,4,1.007928946660616,634.45
57,21,13,8,15,0,703076.8301772517,523600.0,525391.7074966405,46335.77560353568,8,2,1.0034219012521717,649.4
63,24,16,9,14,0,1925.3055384033169,1261.8277093376962,1253.1185345882247,87.83844685155223,10,7,0.9930979675924689,644.26
137,65,28,9,35,0,82489.442495911,60357.00000012961,29956.900581455462,1661.0828507159858,51,7,0.49632852164446223,657.99
1,1,0,0,0,0,1.3,0.0,0.0,1.3,1,1,0.0,563.41
8,3,2,2,1,0,340.00000000004,8.499999999999999e-11,8.5048758e-11,42.50000000003126,5,2,8.504152946999506e-05,575.01
1,1,0,0,0,0,1.108122e-12,0.0,0.0,1.108122e-12,1,1,0.0,562.36
46,20,9,6,11,0,48411.47355078,36250.0000000144,36338.51268647704,3683.897641645149,10,5,1.0024417292540735,645.38
1,1,0,0,0,0,9.1954e-12,0.0,0.0,9.1954e-12,1,1,0.0,562.36
5,0,0,0,5,0,0.0,0.0,0.0,329.7390260436512,1,3,0.0,562.36
10,3,1,2,3,1,293.5179228590123,400.0,200.52617648844844,115.0841527170456,3,4,0.5013154399678325,577.64
1,1,0,0,0,0,50.0,0.0,0.0,50.0,1,1,0.0,567.29
1,1,0,0,0,0,0.10023954130072195,0.0,0.0,0.10023954130072195,1,1,0.0,562.48
27,10,2,1,13,1,579.8991913297164,12000.0,6004.3955384248175,1080.3954229950814,14,7,0.5003662948270375,585.95
9,5,4,0,0,0,1.625260359439518,2345.186195959726,0.0,260.7568284799073,1,2,0.0,563.57
24,10,9,5,0,0,565.5197140921796,60.81546636798822,2.21436674e-10,26.09729918584955,11,4,3.641124266300695e-12,583.63
3,3,0,0,0,0,1709.0,0.0,0.0,569.6666666666666,3,1,0.0,573.26
1,1,0,0,0,0,2.0,0.0,0.0,2.0,1,1,0.0,563.74
52,14,15,11,12,0,3577.4936161871856,16363.73626346695,16365.54707119461,1013.3525497020656,22,6,1.0001106597355516,656.9
1,1,0,0,0,0,4.791e-15,0.0,0.0,4.791e-15,1,1,0.0,562.36
24,9,6,8,1,0,0.15390360965144906,5.034470000000001e-10,5.062032490000001e-10,0.006412650444295805,10,4,0.0005059485307300497,578.42
1,1,0,0,0,0,0.003658391027709786,0.0,0.0,0.003658391027709786,1,1,0.0,562.37
1,1,0,0,0,0,3.293265713270862,0.0,0.0,3.293265713270862,1,1,0.0,564.19
2,1,1,0,0,0,0.0215,0.005,0.0,0.01325,1,1,0.0,562.39
4,3,0,0,1,0,2.5000000001,0.0,0.0,0.6250000000503753,4,3,0.0,566.28
53,38,9,1,5,0,1267.6890730213215,561.0181534669393,7.477402e-11,36.7102112296029,23,6,1.332827100239702e-13,589.64
1,0,0,0,1,0,0.0,0.0,0.0,1.996933296e-09,1,1,0.0,562.36
26,19,3,1,3,0,527.4677058618869,1.005147733e-09,4.05875777e-10,20.28721945632875,17,6,0.0004054682215363192,583.88
1,0,0,0,1,0,0.0,0.0,0.0,1.007416447e-09,1,1,0.0,562.36
2,1,0,0,1,0,9.89e-09,0.0,0.0,9.890000054e-09,1,1,0.0,562.36
144,31,43,30,40,0,87931.3358912644,1962331.9590000005,1151.062588404226,14828.921873681604,14,7,0.0005865789338671415,619.84
1,1,0,0,0,0,0.094,0.0,0.0,0.094,1,1,0.0,562.48
1,1,0,0,0,0,0.006030160717290795,0.0,0.0,0.006030160717290795,1,1,0.0,562.37
1,1,0,0,0,0,1043.0,0.0,0.0,1043.0,1,1,0.0,571.08
2,2,0,0,0,0,2.2e-12,0.0,0.0,1.1e-12,2,1,0.0,563.15
1,1,0,0,0,0,0.1082,0.0,0.0,0.1082,1,1,0.0,562.49
25,14,5,2,4,0,479.23437059350584,2.55e-10,4.1e-11,19.1709590255483,10,6,4.0989547665345335e-05,579.35
120,57,32,15,16,0,866.6240566105978,3.6990000000000006e-09,1.684455844e-09,11.890033805139145,41,7,0.0016782480046308704,618.77
1,1,0,0,0,0,1e-11,0.0,0.0,1e-11,1,1,0.0,562.36
3,2,1,0,0,0,0.014145000000000001,1e-15,0.0,0.0047150000000003335,1,3,0.0,562.38
1,1,0,0,0,0,1.018374e-12,0.0,0.0,1.018374e-12,1,1,0.0,562.36
1,1,0,0,0,0,0.0063776100033426,0.0,0.0,0.0063776100033426,1,1,0.0,562.37
1,1,0,0,0,0,1.380213e-12,0.0,0.0,1.380213e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.108384e-12,0.0,0.0,1.108384e-12,1,1,0.0,562.36
4,0,0,0,4,0,0.0,0.0,0.0,0.11582161317445064,4,2,0.0,564.71
4,1,1,1,1,0,4830.000000000001,0.35,0.35,2415.175,1,2,0.9999971428653062,629.85
47,22,3,3,19,0,1197.7809375117013,50.00000000038,3.80424318e-10,27.97985528742272,23,8,7.608486207772451e-12,591.76
3,2,0,0,1,0,1.8300000097,0.0,0.0,0.6100000064666667,2,2,0.0,564.45
12,6,0,0,6,0,3021.4021903435832,0.0,0.0,516.1650267232347,2,3,0.0,573.19
1,1,0,0,0,0,1.269901e-12,0.0,0.0,1.269901e-12,1,1,0.0,562.36
4,3,0,0,1,0,10.000000013935548,0.0,0.0,502.11683224528406,3,4,0.0,566.93
4,1,1,1,1,0,5400.0,7e-10,7e-10,2700.00000000035,1,2,0.0006995103427600679,574.29
1,1,0,0,0,0,1.6,0.0,0.0,1.6,1,1,0.0,563.56
1,1,0,0,0,0,1e-11,0.0,0.0,1e-11,1,1,0.0,562.36
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
1,1,0,0,0,0,1.08464e-12,0.0,0.0,1.08464e-12,1,1,0.0,562.36
7,4,2,1,0,0,8099.999,2e-09,5e-10,1157.1427142860716,5,3,0.0004990019960079841,577.92
2,1,1,0,0,0,0.0267,0.005,0.0,0.01585,1,2,0.0,562.4
1,1,0,0,0,0,0.006340447178269381,0.0,0.0,0.006340447178269381,1,1,0.0,562.37
1,1,0,0,0,0,4.985236292350076,0.0,0.0,4.985236292350076,1,1,0.0,564.61
2,1,1,0,0,0,0.05,0.01,0.0,0.030000000000000002,1,1,0.0,562.42
49,22,18,9,0,0,38346.08300939317,9148.300946266778,0.5007996589799524,969.2833623534476,10,5,5.4742368213146224e-05,592.54
21,10,7,2,0,2,56875.96293519306,14555.056256681573,7.742323839e-09,3401.4771043753517,4,3,5.319336251217794e-13,524.04
37,18,14,2,3,0,7302.301492690451,1.4153022648999997e-08,2.430329263e-09,197.359499802972,8,5,0.0023964127786671703,581.38
1,0,0,0,1,0,0.0,0.0,0.0,5.05794253e-10,1,1,0.0,562.36
1,1,0,0,0,0,1.195312e-12,0.0,0.0,1.195312e-12,1,1,0.0,562.36
3,1,0,0,2,0,6.459713901e-09,0.0,0.0,4.314465071333334e-09,3,1,0.0,563.93
1,1,0,0,0,0,3.308e-15,0.0,0.0,3.308e-15,1,1,0.0,562.36
4,1,1,1,1,0,4999.0,1.12,1.12,2500.0600000000004,1,2,0.9999991071436544,629.89
1,1,0,0,0,0,1.775623e-12,0.0,0.0,1.775623e-12,1,1,0.0,562.36
11,5,1,1,4,0,822.000000001,300.36191480760004,300.58729998423735,184.24450395627707,5,5,1.0007503753464593,630.79
9,2,1,1,5,0,3064.3974405486038,1.5e-09,1.501320351e-09,752.6037351945779,4,3,0.0014990717433849229,576.0
1,1,0,0,0,0,9.5084e-14,0.0,0.0,9.5084e-14,1,1,0.0,562.36
1,1,0,0,0,0,1.26,0.0,0.0,1.26,1,1,0.0,563.39
4,1,1,1,1,0,4100.0,630.0,630.0,2365.0,1,2,0.9999999984126984,629.64
14,11,0,0,3,0,2144.852003554053,0.0,0.0,153.28605578106135,5,5,0.0,575.11
12,2,3,4,3,0,2799.0762916266167,4.25381e-09,4.255785952999999e-09,466.6583430947778,3,3,0.004237759329984518,578.62
1,1,0,0,0,0,0.00637622646392216,0.0,0.0,0.00637622646392216,1,1,0.0,562.37
4,3,0,0,1,0,4.8316110773e-08,0.0,0.0,2.4160496521e-08,2,1,0.0,563.15
2,2,0,0,0,0,2.0,0.0,0.0,1.0,2,1,0.0,564.52
1,1,0,0,0,0,1.019207e-12,0.0,0.0,1.019207e-12,1,1,0.0,562.36
36,22,0,0,14,0,11038.758139137686,0.0,0.0,306.63217053208103,21,4,0.0,589.68
92,26,20,18,28,0,4468.273309972723,1568.7301474545789,974.1378298302333,5613.60818843285,13,5,0.6209722116897523,640.93
172,94,22,31,25,0,105234.93155485742,3808.064650467401,3808.84830849218,656.3326710670954,57,7,1.0002057887920777,710.52
4,2,0,0,2,0,380.99,0.0,0.0,190.4950197281824,2,2,0.0,570.6
2,1,1,0,0,0,5e-14,7.594918465054589,0.0,3.7974592325273195,1,2,0.0,562.36
9,6,3,0,0,0,627.8594905884103,1.285e-10,0.0,69.76216562094875,4,4,0.0,572.79
2,2,0,0,0,0,2.3,0.0,0.0,1.15,2,1,0.0,564.64
2,2,0,0,0,0,2.09875359,0.0,0.0,1.049376795,2,2,0.0,564.56
38,17,10,5,6,0,738.4903461799956,352.26147673785476,217.7087771055875,40.1580954116524,14,3,0.6180317487556831,625.02
9,1,1,3,4,0,5.365731778951737,2.41766287e-10,4.83620336e-10,12.739949729128277,2,2,0.000483503441168277,568.8
1,1,0,0,0,0,0.003800095746010965,0.0,0.0,0.003800095746010965,1,1,0.0,562.37
2,0,0,0,2,0,0.0,0.0,0.0,1.081088321874e-06,2,1,0.0,563.15
2,2,0,0,0,0,0.00095145535069218,0.0,0.0,0.00047572767534609,2,1,0.0,563.15
32,18,10,2,2,0,1600.0516782166965,472.6996152796473,2.5538630499999996e-10,64.7734779217767,8,4,5.402718686551977e-13,579.29
2,1,0,0,1,0,0.005001929133364515,0.0,0.0,0.00500192918292282,1,1,0.0,562.37
1,1,0,0,0,0,0.1047,0.0,0.0,0.1047,1,1,0.0,562.49
218,80,34,49,52,3,1529.9285641738527,544.000800000186,236.84436283015654,12.848807633653196,45,8,0.43537502590933785,604.04
28,7,14,1,6,0,265.25000000000483,111.50000000414998,1.501954258460068,13.569446145127781,14,3,0.013470441658598424,581.71
1,1,0,0,0,0,1.10835e-12,0.0,0.0,1.10835e-12,1,1,0.0,562.36
9,4,4,1,0,0,2.6156396837105653,1.2807230956963584,0.2807230956963583,0.4641206527892536,3,2,0.21919092226005388,582.58
6,2,1,1,2,0,12121.463820460154,9637.0,9645.877902846803,7255.6281062178105,2,1,1.0009212308649873,631.82
98,43,33,10,12,0,152.21562425146388,101.43501723419067,30.023859763194437,3.2779446325676984,11,7,0.2959910717803204,608.35
1,1,0,0,0,0,1.10853e-12,0.0,0.0,1.10853e-12,1,1,0.0,562.36
1,0,0,0,1,0,0.0,0.0,0.0,0.007623588524169439,1,1,0.0,562.36
75,50,6,1,18,0,75200.15261654339,4035.355290461702,1.0013244998e-08,1056.4734387622368,23,4,2.4813787819840178e-12,594.75
1,1,0,0,0,0,1.504262e-12,0.0,0.0,1.504262e-12,1,1,0.0,562.36
3,2,0,0,1,0,8.0,0.0,0.0,5.333359769325448,1,1,0.0,565.12
33,23,4,0,6,0,1740.980257175584,387.49975389084,0.0,64.5510965120281,16,4,0.0,583.46
10,7,2,1,0,0,8090.025798822738,3.2e-09,1.2e-09,809.0025798827137,4,3,0.0011961722488038277,577.19
5,4,1,0,0,0,1.1000000000015988,0.1,0.0,0.2400000000003198,3,2,0.0,564.86
6,2,2,0,0,2,45.1,160.0,0.0,34.18333333333333,2,3,0.0,511.35
3,0,0,0,3,0,0.0,0.0,0.0,991.5721068784854,1,3,0.0,562.36
51,13,12,14,12,0,14039.33374953317,70495.0000001315,70488.34702943695,3334.7914957200524,16,7,0.9999056249139024,657.21
1,1,0,0,0,0,1.624526e-12,0.0,0.0,1.624526e-12,1,1,0.0,562.36
29,6,6,4,13,0,1090.2013234170438,490.00000000029996,450.5570306884624,116.44734238287107,10,4,0.9195041423850663,635.02
47,22,8,12,5,0,3555.4873031386883,1100.0000000073,1103.7589010848685,126.13174080977188,19,8,1.0034171818855693,655.78
24,9,4,5,6,0,1747.0820288079092,10.00851147176,10.010455305181381,74.75907843553377,6,4,1.000194118099654,636.89
18,8,4,3,3,0,2330.9744233454717,9.63758569e-10,9.63981698e-10,129.58502401115967,7,4,0.0009630535468917773,580.16
25,6,2,5,12,0,501.63466929543796,7.79186061e-10,7.79804399e-10,60.11041567872067,6,3,0.0007791972593567399,579.63
2,2,0,0,0,0,1.2049689999999999e-12,0.0,0.0,6.024844999999999e-13,2,1,0.0,563.15
1,1,0,0,0,0,0.0994,0.0,0.0,0.0994,1,1,0.0,562.48
2,1,0,0,1,0,1.097e-08,0.0,0.0,1.0970000049999999e-08,1,1,0.0,562.36
33,5,10,16,2,0,170.11233205066378,70.000000354489,70.00204274323907,11.826193186314905,15,4,1.0000291626958653,653.11
1,1,0,0,0,0,1.119118e-12,0.0,0.0,1.119118e-12,1,1,0.0,562.36
14,8,1,1,4,0,768.35518601666,2.00885345e-10,2.02107483e-10,54.88251328700183,3,5,0.00020206689072294404,573.38
58,18,12,12,16,0,89427.74545603724,16500.000000067295,16501.530000067327,3653.3192625657134,12,4,1.0000927272121172,654.21
1,1,0,0,0,0,1.108391e-12,0.0,0.0,1.108391e-12,1,1,0.0,562.36
1,1,0,0,0,0,0.005000036396932768,0.0,0.0,0.005000036396932768,1,1,0.0,562.37
13,4,5,3,1,0,73903.68232928889,28463.73026346463,9.315250132939774,7875.517526375882,6,2,0.00032726736960999594,583.65
52,23,9,8,12,0,1522.0547659583303,50.75000000128,42.05017199972683,60.12033982106181,15,4,0.8285748013811124,639.85
5,5,0,0,0,0,38.52969910973534,0.0,0.0,7.705939821947068,4,3,0.0,569.32
1,1,0,0,0,0,1.0152622957428314,0.0,0.0,1.0152622957428314,1,1,0.0,563.24
71,71,0,0,0,0,0.0002600000000004499,0.0,0.0,3.6619718309922524e-06,11,3,0.0,570.19
1,1,0,0,0,0,900.0,0.0,0.0,900.0,1,1,0.0,570.89
2,2,0,0,0,0,2.058078e-12,0.0,0.0,1.029039e-12,2,1,0.0,563.15
2,2,0,0,0,0,6.4405597155e-08,0.0,0.0,3.22027985775e-08,2,1,0.0,563.15
2,1,1,0,0,0,0.0125,4.06e-15,0.0,0.00625000000000203,1,2,0.0,562.38
3,2,0,0,1,0,70.000000000015,0.0,0.0,23.333333333343337,2,2,0.0,568.49
5,0,0,0,5,0,0.0,0.0,0.0,13.32208753281192,1,4,0.0,562.36
1,1,0,0,0,0,1.830214e-12,0.0,0.0,1.830214e-12,1,1,0.0,562.36
7,2,3,1,1,0,12.8,0.0023836954827751236,0.002384043946051385,3.658067082207878,2,2,0.9997267840995024,623.28
1,1,0,0,0,0,1.101809e-12,0.0,0.0,1.101809e-12,1,1,0.0,562.36
13,3,2,2,4,2,217.4286000005,100.00000000015,0.18279000015001387,24.431645384706805,4,4,0.0018278999832183971,517.21
2,2,0,0,0,0,3.0,0.0,0.0,1.5,2,1,0.0,564.88
1,1,0,0,0,0,1.300425e-12,0.0,0.0,1.300425e-12,1,1,0.0,562.36
1,1,0,0,0,0,0.095,0.0,0.0,0.095,1,1,0.0,562.48
189,104,68,7,10,0,5014.295952052474,2434.713347043043,1.2249975473e-08,39.412747614407785,32,3,5.031383050840955e-12,605.0
1,1,0,0,0,0,3.36668367262e-06,0.0,0.0,3.36668367262e-06,1,1,0.0,562.36
29,11,9,4,5,0,5.08748849e-10,3.08918646e-10,3.09971933e-10,5.645740603448277e-11,3,2,0.00030987620646187223,568.35
1,1,0,0,0,0,1.10981e-12,0.0,0.0,1.10981e-12,1,1,0.0,562.36
18,9,5,1,3,0,3708.433934289421,4.33749735e-09,1.753889923e-09,206.02410746117613,6,4,0.0017463152850787065,577.82
1,1,0,0,0,0,1e-12,0.0,0.0,1e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.031007635241618,0.0,0.0,1.031007635241618,1,1,0.0,563.25
1,1,0,0,0,0,2.079219e-12,0.0,0.0,2.079219e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.685553e-12,0.0,0.0,1.685553e-12,1,1,0.0,562.36
2,1,1,0,0,0,0.5,0.2,0.0,0.35,1,1,0.0,562.87
1,1,0,0,0,0,0.1092,0.0,0.0,0.1092,1,1,0.0,562.49
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
20,5,5,10,0,0,6515.003446680704,1.7005132233e-08,5.92985834e-10,325.7501723349151,11,3,0.0005830706406544905,592.24
1,1,0,0,0,0,1.784873e-12,0.0,0.0,1.784873e-12,1,1,0.0,562.36
107,66,25,13,3,0,94.04461740979492,59.43035510864449,3.272067e-12,1.434377006568689,22,7,5.5057166307708846e-14,598.8
9,4,4,1,0,0,134.68826655328752,28.00000000003,7.0,18.854251839257504,2,4,0.24999999107116103,588.35
7,4,1,0,2,0,36.15580027383186,90.3958417765684,0.0,18.355692184303415,4,3,0.0,569.24
12,5,2,2,3,0,2.43072367e-10,1.8499999999999998e-10,1.8532439e-10,6.977472975000001e-11,3,1,0.00018529011132940407,566.14
1,1,0,0,0,0,0.003783888557183655,0.0,0.0,0.003783888557183655,1,1,0.0,562.37
31,10,6,7,8,0,7.000000000197609,7.1e-11,1.01003007e-10,0.22580645163120086,2,3,0.00010099583629562301,573.46
19,6,4,5,4,0,5211.826796902782,50.00000000415,4.163373589e-09,490.34877878479443,3,3,8.32674701077394e-11,580.16
2,2,0,0,0,0,1.2976120000000001e-12,0.0,0.0,6.488060000000001e-13,1,1,0.0,562.36
19,8,1,2,8,0,368.6022227050857,4.5e-10,4.50001907e-10,19.504250412848055,9,6,0.00044979949722624826,578.27
30,7,7,7,9,0,1950.0000000034795,1616.5742861142326,1617.7271306098046,237.85028047633784,6,3,1.0007131398196552,639.25
1,1,0,0,0,0,1.108006e-12,0.0,0.0,1.108006e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.3143e-14,0.0,0.0,1.3143e-14,1,1,0.0,562.36
8,6,0,0,2,0,307.8990580804435,0.0,0.0,38.487814844190304,8,4,0.0,575.03
3,3,0,0,0,0,3027.0,0.0,0.0,1009.0,2,1,0.0,573.19
4,2,1,0,1,0,3.477835563074132,1.0,0.0,1.6889185610021706,2,2,0.0,565.02
7,2,3,0,2,0,1.2938610020000001e-09,200.0000000004,0.0,28.57142857173974,2,3,0.0,563.15
2,2,0,0,0,0,0.012334319410499851,0.0,0.0,0.0061671597052499255,2,1,0.0,563.16
2,2,0,0,0,0,2.2e-12,0.0,0.0,1.1e-12,2,1,0.0,563.15
1,1,0,0,0,0,2.381176e-12,0.0,0.0,2.381176e-12,1,1,0.0,562.36
3,3,0,0,0,0,3322600.0,0.0,0.0,1107533.3333333333,2,2,0.0,581.97
1,1,0,0,0,0,0.1078,0.0,0.0,0.1078,1,1,0.0,562.49
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
1,1,0,0,0,0,0.00675156827631082,0.0,0.0,0.00675156827631082,1,1,0.0,562.37
14,2,4,3,3,2,0.021843528935636135,403.1154428961215,579.9022366247326,70.22202564641427,5,5,1.438551277073292,583.92
2,1,1,0,0,0,0.0238,0.005,0.0,0.014400000000000001,1,2,0.0,562.39
2,1,1,0,0,0,0.0229,0.005,0.0,0.01395,1,1,0.0,562.39
3,3,0,0,0,0,3.3e-12,0.0,0.0,1.1e-12,3,1,0.0,563.93
2,1,1,0,0,0,619.0,50.0,0.0,334.5,1,1,0.0,570.42
61,8,28,24,1,0,110432.95162160153,49683.25207598053,2277.2619622377824,2662.1879616367196,17,6,0.04583560590416532,619.43
2,1,1,0,0,0,0.0345,0.005,0.0,0.01975,1,2,0.0,562.41
13,2,2,4,5,0,51.667787536357686,100000.0,100457.23806259016,23244.893072038543,7,2,1.004572380615856,632.36
4,1,1,1,1,0,18888.0,3e-09,3e-09,9444.000000001499,1,2,0.0029910269192422734,576.05
2,1,1,0,0,0,0.3,0.15000000097376184,0.0,0.2250000004868809,1,1,0.0,562.69
2,1,1,0,0,0,0.038,0.005,0.0,0.0215,1,1,0.0,562.41
5,5,0,0,0,0,25.900000000000002,0.0,0.0,5.180000000000001,5,2,0.0,569.62
597,143,147,153,154,0,249290.983498383,331064.00000153633,331193.02752979647,1944.0576623133788,83,7,1.0003897359038105,866.1
8,5,2,0,1,0,35.87419384565667,7.080000217622308,0.0,5.369274257913872,4,2,0.0,569.23
2,2,0,0,0,0,0.010000000008558952,0.0,0.0,0.005000000004279476,2,2,0.0,563.16
15,9,5,0,0,1,6284.0,3.931054097e-09,0.0,418.93333333359544,7,3,0.0,549.72
1,1,0,0,0,0,1.026618e-12,0.0,0.0,1.026618e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.108139e-12,0.0,0.0,1.108139e-12,1,1,0.0,562.36
20,4,7,3,6,0,3.6001995e-10,2.60975455e-10,2.61064414e-10,7.476736834999999e-11,7,2,0.00026099630037175714,570.38
2,2,0,0,0,0,1.9112e-14,0.0,0.0,9.556e-15,1,1,0.0,562.36
4,1,1,1,1,0,18990.0,1.2,1.2,9495.6,1,2,0.9999991666673612,631.56
17,1,1,7,8,0,0.12902271402824006,441.02656579464514,882.0548732744201,104.06368303463425,1,3,2.000003944626607,658.58
86,40,28,11,7,0,93452.50313704302,92098.37185646548,4.586002305682591,2157.6753002080322,26,7,4.979460780023388e-05,608.37
1,1,0,0,0,0,4.99971e-12,0.0,0.0,4.99971e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.874913e-12,0.0,0.0,1.874913e-12,1,1,0.0,562.36
4,1,1,1,1,0,4899.0,896.0,896.0,2897.5,1,2,0.9999999988839285,629.87
1,1,0,0,0,0,0.003729800394680985,0.0,0.0,0.003729800394680985,1,1,0.0,562.37
